,50116,445,tcp,0,MALICIOUS
,50156,445,tcp,0,MALICIOUS
,50214,445,tcp,0,MALICIOUS
,50116,445,tcp,0,MALICIOUS
,50156,445,tcp,0,MALICIOUS
,50314,445,tcp,0,MALICIOUS
,50214,445,tcp,0,MALICIOUS
,135,136,icmp,24,MALICIOUS
,50375,445,tcp,0,MALICIOUS
,50398,445,tcp,0,MALICIOUS
,50432,445,tcp,0,MALICIOUS
,50327,445,tcp,0,MALICIOUS
,50314,445,tcp,0,MALICIOUS
,135,136,icmp,24,MALICIOUS
,50375,445,tcp,0,MALICIOUS
,61412,139,tcp,0,MALICIOUS
,61411,445,tcp,0,MALICIOUS
,61413,445,tcp,522,MALICIOUS
,50398,445,tcp,0,MALICIOUS
,50432,445,tcp,0,MALICIOUS
,50600,445,tcp,0,MALICIOUS
,50613,445,tcp,0,MALICIOUS
,50479,445,tcp,0,MALICIOUS
,50670,445,tcp,0,MALICIOUS
,53002,53,udp,29,MALICIOUS
,137,137,udp,211,MALICIOUS
,50710,445,tcp,0,MALICIOUS
,50755,445,tcp,0,MALICIOUS
,50579,445,tcp,0,MALICIOUS
,50600,445,tcp,0,MALICIOUS
,50613,445,tcp,0,MALICIOUS
,50797,445,tcp,0,MALICIOUS
,50810,445,tcp,0,MALICIOUS
,50814,445,tcp,0,MALICIOUS
,50658,443,tcp,2816,MALICIOUS
,50812,445,tcp,0,MALICIOUS
,50670,445,tcp,0,MALICIOUS
,50840,445,tcp,0,MALICIOUS
,50710,445,tcp,0,MALICIOUS
,50755,445,tcp,0,MALICIOUS
,50942,445,tcp,0,MALICIOUS
,50774,445,tcp,0,MALICIOUS
,50797,445,tcp,0,MALICIOUS
,49382,53,udp,119,MALICIOUS
,62785,53,udp,166,MALICIOUS
,50810,445,tcp,0,MALICIOUS
,50814,445,tcp,0,MALICIOUS
,50997,445,tcp,0,MALICIOUS
,50812,445,tcp,0,MALICIOUS
,50840,445,tcp,0,MALICIOUS
,51126,445,tcp,0,MALICIOUS
,50942,445,tcp,0,MALICIOUS
,51209,445,tcp,0,MALICIOUS
,51202,445,tcp,0,MALICIOUS
,50997,445,tcp,0,MALICIOUS
,51126,445,tcp,0,MALICIOUS
,51209,445,tcp,0,MALICIOUS
,51202,445,tcp,0,MALICIOUS
,51529,445,tcp,0,MALICIOUS
,51602,445,tcp,0,MALICIOUS
,51622,445,tcp,0,MALICIOUS
,51529,445,tcp,0,MALICIOUS
,51622,445,tcp,0,MALICIOUS
,51602,445,tcp,0,MALICIOUS
,51909,445,tcp,0,MALICIOUS
,51998,445,tcp,0,MALICIOUS
,51909,445,tcp,0,MALICIOUS
,52244,445,tcp,0,MALICIOUS
,52269,445,tcp,0,MALICIOUS
,52270,445,tcp,0,MALICIOUS
,51998,445,tcp,0,MALICIOUS
,52388,445,tcp,0,MALICIOUS
,52432,445,tcp,0,MALICIOUS
,52448,445,tcp,0,MALICIOUS
,52495,445,tcp,0,MALICIOUS
,52507,445,tcp,0,MALICIOUS
,52244,445,tcp,0,MALICIOUS
,52269,445,tcp,0,MALICIOUS
,52270,445,tcp,0,MALICIOUS
,52567,445,tcp,0,MALICIOUS
,52651,445,tcp,0,MALICIOUS
,52388,445,tcp,0,MALICIOUS
,52432,445,tcp,0,MALICIOUS
,52448,445,tcp,0,MALICIOUS
,52755,445,tcp,0,MALICIOUS
,52495,445,tcp,0,MALICIOUS
,52507,445,tcp,0,MALICIOUS
,52856,445,tcp,0,MALICIOUS
,52567,445,tcp,0,MALICIOUS
,52651,445,tcp,0,MALICIOUS
,52755,445,tcp,0,MALICIOUS
,52856,445,tcp,0,MALICIOUS
,53144,445,tcp,0,MALICIOUS
,53168,445,tcp,0,MALICIOUS
,53175,445,tcp,0,MALICIOUS
,135,136,icmp,24,MALICIOUS
,53225,445,tcp,0,MALICIOUS
,53168,445,tcp,0,MALICIOUS
,53144,445,tcp,0,MALICIOUS
,53175,445,tcp,0,MALICIOUS
,135,136,icmp,24,MALICIOUS
,53047,445,tcp,0,MALICIOUS
,53225,445,tcp,0,MALICIOUS
,53684,445,tcp,0,MALICIOUS
,53594,445,tcp,0,MALICIOUS
,53085,445,tcp,0,MALICIOUS
,53684,445,tcp,0,MALICIOUS
,53091,445,tcp,0,MALICIOUS
,53097,445,tcp,0,MALICIOUS
,54515,445,tcp,0,MALICIOUS
,54557,445,tcp,0,MALICIOUS
,54596,445,tcp,0,MALICIOUS
,54586,445,tcp,0,MALICIOUS
,54729,445,tcp,0,MALICIOUS
,54761,445,tcp,0,MALICIOUS
,54765,445,tcp,0,MALICIOUS
,54834,445,tcp,0,MALICIOUS
,54515,445,tcp,0,MALICIOUS
,54557,445,tcp,0,MALICIOUS
,54903,445,tcp,0,MALICIOUS
,54946,445,tcp,0,MALICIOUS
,54596,445,tcp,0,MALICIOUS
,54586,445,tcp,0,MALICIOUS
,55021,445,tcp,0,MALICIOUS
,54729,445,tcp,0,MALICIOUS
,54026,445,tcp,0,MALICIOUS
,54761,445,tcp,0,MALICIOUS
,54765,445,tcp,0,MALICIOUS
,54834,445,tcp,0,MALICIOUS
,54903,445,tcp,0,MALICIOUS
,54946,445,tcp,0,MALICIOUS
,55323,445,tcp,0,MALICIOUS
,55364,445,tcp,0,MALICIOUS
,55021,445,tcp,0,MALICIOUS
,55653,445,tcp,0,MALICIOUS
,55323,445,tcp,0,MALICIOUS
,55720,445,tcp,0,MALICIOUS
,55364,445,tcp,0,MALICIOUS
,55734,445,tcp,0,MALICIOUS
,55468,445,tcp,0,MALICIOUS
,55653,445,tcp,0,MALICIOUS
,55720,445,tcp,0,MALICIOUS
,55734,445,tcp,0,MALICIOUS
,55014,445,tcp,0,MALICIOUS
,55023,445,tcp,0,MALICIOUS
,56267,445,tcp,0,MALICIOUS
,56436,445,tcp,0,MALICIOUS
,56557,445,tcp,0,MALICIOUS
,56267,445,tcp,0,MALICIOUS
,56436,445,tcp,0,MALICIOUS
,56557,445,tcp,0,MALICIOUS
,56664,445,tcp,0,MALICIOUS
,57024,445,tcp,0,MALICIOUS
,57203,445,tcp,0,MALICIOUS
,56087,445,tcp,0,MALICIOUS
,57024,445,tcp,0,MALICIOUS
,57203,445,tcp,0,MALICIOUS
,57725,445,tcp,0,MALICIOUS
,57821,445,tcp,0,MALICIOUS
,57847,445,tcp,0,MALICIOUS
,57881,445,tcp,0,MALICIOUS
,57974,445,tcp,0,MALICIOUS
,57725,445,tcp,0,MALICIOUS
,56932,445,tcp,0,MALICIOUS
,56940,445,tcp,0,MALICIOUS
,57821,445,tcp,0,MALICIOUS
,57847,445,tcp,0,MALICIOUS
,57881,445,tcp,0,MALICIOUS
,56959,445,tcp,0,MALICIOUS
,56986,445,tcp,0,MALICIOUS
,57974,445,tcp,0,MALICIOUS
,56975,445,tcp,0,MALICIOUS
,58816,445,tcp,0,MALICIOUS
,58978,445,tcp,0,MALICIOUS
,58701,445,tcp,0,MALICIOUS
,58816,445,tcp,0,MALICIOUS
,59320,445,tcp,0,MALICIOUS
,59408,445,tcp,0,MALICIOUS
,58978,445,tcp,0,MALICIOUS
,58166,445,tcp,0,MALICIOUS
,59634,445,tcp,0,MALICIOUS
,58298,445,tcp,0,MALICIOUS
,59795,445,tcp,0,MALICIOUS
,59320,445,tcp,0,MALICIOUS
,59839,445,tcp,0,MALICIOUS
,59408,445,tcp,0,MALICIOUS
,59934,445,tcp,0,MALICIOUS
,59634,445,tcp,0,MALICIOUS
,59795,445,tcp,0,MALICIOUS
,60279,445,tcp,0,MALICIOUS
,59839,445,tcp,0,MALICIOUS
,60419,445,tcp,0,MALICIOUS
,59934,445,tcp,0,MALICIOUS
,60487,445,tcp,0,MALICIOUS
,60085,445,tcp,0,MALICIOUS
,59328,445,tcp,0,MALICIOUS
,60785,445,tcp,0,MALICIOUS
,60803,445,tcp,0,MALICIOUS
,60279,445,tcp,0,MALICIOUS
,60876,445,tcp,0,MALICIOUS
,59310,445,tcp,0,MALICIOUS
,60439,445,tcp,0,MALICIOUS
,59369,445,tcp,0,MALICIOUS
,60487,445,tcp,0,MALICIOUS
,61078,445,tcp,0,MALICIOUS
,59354,445,tcp,0,MALICIOUS
,60785,445,tcp,0,MALICIOUS
,61314,445,tcp,0,MALICIOUS
,60803,445,tcp,0,MALICIOUS
,60876,445,tcp,0,MALICIOUS
,61078,445,tcp,0,MALICIOUS
,61753,445,tcp,0,MALICIOUS
,61314,445,tcp,0,MALICIOUS
,61116,445,tcp,0,MALICIOUS
,62222,445,tcp,0,MALICIOUS
,60636,445,tcp,0,MALICIOUS
,61753,445,tcp,0,MALICIOUS
,61858,445,tcp,0,MALICIOUS
,60877,445,tcp,0,MALICIOUS
,62207,445,tcp,0,MALICIOUS
,62222,445,tcp,0,MALICIOUS
,62339,445,tcp,0,MALICIOUS
,62351,445,tcp,263,MALICIOUS
,62930,445,tcp,0,MALICIOUS
,62986,445,tcp,0,MALICIOUS
,63050,445,tcp,0,MALICIOUS
,63160,445,tcp,0,MALICIOUS
,63280,445,tcp,0,MALICIOUS
,62746,445,tcp,302,MALICIOUS
,63308,445,tcp,0,MALICIOUS
,62930,445,tcp,0,MALICIOUS
,63476,445,tcp,0,MALICIOUS
,63509,445,tcp,0,MALICIOUS
,63524,445,tcp,0,MALICIOUS
,62986,445,tcp,0,MALICIOUS
,63050,445,tcp,0,MALICIOUS
,63628,445,tcp,0,MALICIOUS
,62178,445,tcp,0,MALICIOUS
,63160,445,tcp,0,MALICIOUS
,63280,445,tcp,0,MALICIOUS
,53255,445,tcp,0,MALICIOUS
,63899,445,tcp,0,MALICIOUS
,63308,445,tcp,0,MALICIOUS
,53278,445,tcp,0,MALICIOUS
,62079,445,tcp,0,MALICIOUS
,62093,445,tcp,0,MALICIOUS
,62157,445,tcp,0,MALICIOUS
,63559,445,tcp,0,MALICIOUS
,64091,445,tcp,0,MALICIOUS
,63524,445,tcp,0,MALICIOUS
,63509,445,tcp,0,MALICIOUS
,64101,445,tcp,0,MALICIOUS
,63476,445,tcp,0,MALICIOUS
,64134,445,tcp,0,MALICIOUS
,64147,445,tcp,0,MALICIOUS
,63628,445,tcp,0,MALICIOUS
,64249,445,tcp,0,MALICIOUS
,64272,445,tcp,0,MALICIOUS
,64329,445,tcp,0,MALICIOUS
,64374,445,tcp,0,MALICIOUS
,63864,445,tcp,0,MALICIOUS
,63882,445,tcp,263,MALICIOUS
,63899,445,tcp,0,MALICIOUS
,64606,445,tcp,0,MALICIOUS
,64625,445,tcp,0,MALICIOUS
,64123,445,tcp,0,MALICIOUS
,64091,445,tcp,0,MALICIOUS
,3,13,icmp,0,MALICIOUS
,64101,445,tcp,0,MALICIOUS
,64706,445,tcp,0,MALICIOUS
,64134,445,tcp,0,MALICIOUS
,64147,445,tcp,0,MALICIOUS
,64796,445,tcp,0,MALICIOUS
,63981,445,tcp,0,MALICIOUS
,64249,445,tcp,0,MALICIOUS
,64272,445,tcp,0,MALICIOUS
,64307,445,tcp,302,MALICIOUS
,64953,445,tcp,0,MALICIOUS
,64329,445,tcp,0,MALICIOUS
,64374,445,tcp,0,MALICIOUS
,65023,445,tcp,0,MALICIOUS
,65023,445,tcp,0,MALICIOUS
,64606,445,tcp,0,MALICIOUS
,64625,445,tcp,0,MALICIOUS
,65207,445,tcp,0,MALICIOUS
,64706,445,tcp,0,MALICIOUS
,65336,445,tcp,0,MALICIOUS
,64796,445,tcp,0,MALICIOUS
,65481,445,tcp,0,MALICIOUS
,64909,445,tcp,0,MALICIOUS
,65527,445,tcp,0,MALICIOUS
,64953,445,tcp,0,MALICIOUS
,49181,445,tcp,0,MALICIOUS
,63797,445,tcp,0,MALICIOUS
,65023,445,tcp,0,MALICIOUS
,49362,445,tcp,0,MALICIOUS
,65219,445,tcp,0,MALICIOUS
,65207,445,tcp,0,MALICIOUS
,65242,445,tcp,263,MALICIOUS
,49453,445,tcp,0,MALICIOUS
,49489,445,tcp,0,MALICIOUS
,65336,445,tcp,0,MALICIOUS
,49618,445,tcp,0,MALICIOUS
,49655,445,tcp,0,MALICIOUS
,65481,445,tcp,0,MALICIOUS
,65527,445,tcp,0,MALICIOUS
,49801,445,tcp,0,MALICIOUS
,49181,445,tcp,0,MALICIOUS
,49273,445,tcp,302,MALICIOUS
,49362,445,tcp,0,MALICIOUS
,50019,445,tcp,0,MALICIOUS
,50024,445,tcp,0,MALICIOUS
,49489,445,tcp,0,MALICIOUS
,49453,445,tcp,0,MALICIOUS
,49605,445,tcp,0,MALICIOUS
,49618,445,tcp,0,MALICIOUS
,50256,445,tcp,0,MALICIOUS
,49655,445,tcp,0,MALICIOUS
,50310,445,tcp,0,MALICIOUS
,50386,445,tcp,0,MALICIOUS
,49801,445,tcp,0,MALICIOUS
,50522,445,tcp,0,MALICIOUS
,50019,445,tcp,0,MALICIOUS
,50024,445,tcp,0,MALICIOUS
,50663,445,tcp,0,MALICIOUS
,65126,445,tcp,0,MALICIOUS
,65136,445,tcp,0,MALICIOUS
,50256,445,tcp,0,MALICIOUS
,50310,445,tcp,0,MALICIOUS
,50910,445,tcp,0,MALICIOUS
,50386,445,tcp,0,MALICIOUS
,50980,445,tcp,0,MALICIOUS
,50501,445,tcp,0,MALICIOUS
,50512,445,tcp,263,MALICIOUS
,50522,445,tcp,0,MALICIOUS
,50663,445,tcp,0,MALICIOUS
,49579,445,tcp,0,MALICIOUS
,51356,445,tcp,0,MALICIOUS
,49565,445,tcp,0,MALICIOUS
,50910,445,tcp,0,MALICIOUS
,50934,445,tcp,302,MALICIOUS
,50980,445,tcp,0,MALICIOUS
,51116,445,tcp,0,MALICIOUS
,51356,445,tcp,0,MALICIOUS
,51610,445,tcp,0,MALICIOUS
,51629,445,tcp,263,MALICIOUS
,52254,445,tcp,0,MALICIOUS
,52241,445,tcp,0,MALICIOUS
,51648,445,tcp,0,MALICIOUS
,50539,445,tcp,0,MALICIOUS
,52368,445,tcp,0,MALICIOUS
,52481,445,tcp,0,MALICIOUS
,52493,445,tcp,0,MALICIOUS
,52049,445,tcp,302,MALICIOUS
,52649,445,tcp,0,MALICIOUS
,52654,445,tcp,0,MALICIOUS
,52254,445,tcp,0,MALICIOUS
,52241,445,tcp,0,MALICIOUS
,52368,445,tcp,0,MALICIOUS
,52481,445,tcp,0,MALICIOUS
,52493,445,tcp,0,MALICIOUS
,53091,445,tcp,0,MALICIOUS
,52554,445,tcp,0,MALICIOUS
,52608,445,tcp,0,MALICIOUS
,52563,445,tcp,0,MALICIOUS
,51127,445,tcp,0,MALICIOUS
,53212,445,tcp,0,MALICIOUS
,52625,445,tcp,263,MALICIOUS
,52649,445,tcp,0,MALICIOUS
,52654,445,tcp,0,MALICIOUS
,53495,445,tcp,0,MALICIOUS
,53599,445,tcp,0,MALICIOUS
,53051,445,tcp,302,MALICIOUS
,53091,445,tcp,0,MALICIOUS
,51867,445,tcp,0,MALICIOUS
,53212,445,tcp,0,MALICIOUS
,51879,445,tcp,0,MALICIOUS
,53412,445,tcp,0,MALICIOUS
,53495,445,tcp,0,MALICIOUS
,54087,445,tcp,0,MALICIOUS
,53599,445,tcp,0,MALICIOUS
,54356,445,tcp,0,MALICIOUS
,54441,445,tcp,0,MALICIOUS
,52689,445,tcp,0,MALICIOUS
,53974,445,tcp,0,MALICIOUS
,52697,445,tcp,0,MALICIOUS
,53989,445,tcp,262,MALICIOUS
,54087,445,tcp,0,MALICIOUS
,54901,445,tcp,0,MALICIOUS
,54356,445,tcp,0,MALICIOUS
,54416,445,tcp,300,MALICIOUS
,54508,445,tcp,0,MALICIOUS
,54441,445,tcp,0,MALICIOUS
,55031,445,tcp,0,MALICIOUS
,54518,445,tcp,263,MALICIOUS
,54901,445,tcp,0,MALICIOUS
,54941,445,tcp,302,MALICIOUS
,55040,445,tcp,0,MALICIOUS
,53767,445,tcp,0,MALICIOUS
,55622,445,tcp,0,MALICIOUS
,55031,445,tcp,0,MALICIOUS
,55054,445,tcp,263,MALICIOUS
,55894,445,tcp,0,MALICIOUS
,55955,445,tcp,0,MALICIOUS
,55474,445,tcp,302,MALICIOUS
,55458,445,tcp,0,MALICIOUS
,54361,445,tcp,0,MALICIOUS
,55588,445,tcp,0,MALICIOUS
,55543,445,tcp,0,MALICIOUS
,55622,445,tcp,0,MALICIOUS
,55679,445,tcp,0,MALICIOUS
,55694,445,tcp,262,MALICIOUS
,56330,445,tcp,0,MALICIOUS
,56346,445,tcp,0,MALICIOUS
,56365,445,tcp,0,MALICIOUS
,56415,445,tcp,0,MALICIOUS
,56434,445,tcp,0,MALICIOUS
,55894,445,tcp,0,MALICIOUS
,56489,445,tcp,0,MALICIOUS
,55955,445,tcp,0,MALICIOUS
,55800,445,tcp,0,MALICIOUS
,56124,445,tcp,300,MALICIOUS
,56744,445,tcp,0,MALICIOUS
,56330,445,tcp,0,MALICIOUS
,56346,445,tcp,0,MALICIOUS
,56365,445,tcp,0,MALICIOUS
,56415,445,tcp,0,MALICIOUS
,56434,445,tcp,0,MALICIOUS
,55100,445,tcp,0,MALICIOUS
,55113,445,tcp,0,MALICIOUS
,56557,445,tcp,0,MALICIOUS
,56489,445,tcp,0,MALICIOUS
,56571,445,tcp,588,MALICIOUS
,57241,445,tcp,0,MALICIOUS
,56744,445,tcp,0,MALICIOUS
,57529,445,tcp,0,MALICIOUS
,56991,445,tcp,304,MALICIOUS
,57070,445,tcp,0,MALICIOUS
,57109,445,tcp,263,MALICIOUS
,57241,445,tcp,0,MALICIOUS
,55931,445,tcp,0,MALICIOUS
,55944,445,tcp,0,MALICIOUS
,57253,445,tcp,0,MALICIOUS
,57971,445,tcp,0,MALICIOUS
,58017,445,tcp,0,MALICIOUS
,57528,445,tcp,302,MALICIOUS
,57529,445,tcp,0,MALICIOUS
,58172,445,tcp,0,MALICIOUS
,58210,445,tcp,0,MALICIOUS
,57723,445,tcp,0,MALICIOUS
,58549,445,tcp,0,MALICIOUS
,57971,445,tcp,0,MALICIOUS
,58548,445,tcp,0,MALICIOUS
,58572,445,tcp,0,MALICIOUS
,58017,445,tcp,0,MALICIOUS
,56886,445,tcp,0,MALICIOUS
,58718,445,tcp,0,MALICIOUS
,58172,445,tcp,0,MALICIOUS
,58210,445,tcp,0,MALICIOUS
,58800,445,tcp,0,MALICIOUS
,58935,445,tcp,0,MALICIOUS
,58949,445,tcp,0,MALICIOUS
,58549,445,tcp,0,MALICIOUS
,58572,445,tcp,0,MALICIOUS
,58548,445,tcp,0,MALICIOUS
,59285,445,tcp,0,MALICIOUS
,58718,445,tcp,0,MALICIOUS
,57714,445,tcp,0,MALICIOUS
,58800,445,tcp,0,MALICIOUS
,58935,445,tcp,0,MALICIOUS
,58949,445,tcp,0,MALICIOUS
,59607,445,tcp,0,MALICIOUS
,59650,445,tcp,0,MALICIOUS
,59285,445,tcp,0,MALICIOUS
,59407,445,tcp,0,MALICIOUS
,59426,445,tcp,263,MALICIOUS
,60098,445,tcp,0,MALICIOUS
,58230,445,tcp,0,MALICIOUS
,59650,445,tcp,0,MALICIOUS
,59607,445,tcp,0,MALICIOUS
,58215,445,tcp,0,MALICIOUS
,59844,445,tcp,302,MALICIOUS
,59909,445,tcp,0,MALICIOUS
,60449,445,tcp,0,MALICIOUS
,59937,445,tcp,263,MALICIOUS
,58936,445,tcp,0,MALICIOUS
,60098,445,tcp,0,MALICIOUS
,60675,445,tcp,0,MALICIOUS
,58950,445,tcp,0,MALICIOUS
,60919,445,tcp,0,MALICIOUS
,60357,445,tcp,302,MALICIOUS
,60977,445,tcp,0,MALICIOUS
,60449,445,tcp,0,MALICIOUS
,61042,445,tcp,0,MALICIOUS
,61158,445,tcp,0,MALICIOUS
,60675,445,tcp,0,MALICIOUS
,60753,445,tcp,0,MALICIOUS
,60919,445,tcp,0,MALICIOUS
,60977,445,tcp,0,MALICIOUS
,61645,445,tcp,0,MALICIOUS
,61042,445,tcp,0,MALICIOUS
,61715,445,tcp,0,MALICIOUS
,61158,445,tcp,0,MALICIOUS
,60006,445,tcp,0,MALICIOUS
,61884,445,tcp,0,MALICIOUS
,62000,445,tcp,0,MALICIOUS
,61645,445,tcp,0,MALICIOUS
,61715,445,tcp,0,MALICIOUS
,62371,445,tcp,0,MALICIOUS
,61884,445,tcp,0,MALICIOUS
,62000,445,tcp,0,MALICIOUS
,49987,445,tcp,0,MALICIOUS
,62112,445,tcp,0,MALICIOUS
,60720,445,tcp,0,MALICIOUS
,62135,445,tcp,263,MALICIOUS
,49616,445,tcp,0,MALICIOUS
,62466,445,tcp,0,MALICIOUS
,61349,445,tcp,0,MALICIOUS
,62371,445,tcp,0,MALICIOUS
,62448,445,tcp,0,MALICIOUS
,61333,445,tcp,0,MALICIOUS
,62470,445,tcp,0,MALICIOUS
,53303,445,tcp,0,MALICIOUS
,62975,3544,udp,2725,MALICIOUS
,134,133,icmp,0,MALICIOUS
,133,134,icmp,0,MALICIOUS
,49159,80,tcp,0,MALICIOUS
,49159,80,tcp,0,MALICIOUS
,49160,80,tcp,0,MALICIOUS
,49160,80,tcp,0,MALICIOUS
,49159,80,tcp,0,MALICIOUS
,49160,80,tcp,0,MALICIOUS
,62524,53,udp,26,MALICIOUS
,52234,53,udp,140,MALICIOUS
,62804,53,udp,167,MALICIOUS
,54926,53,udp,140,MALICIOUS
,60491,53,udp,167,MALICIOUS
,134,133,icmp,0,MALICIOUS
,547,546,udp,0,MALICIOUS
,135,136,icmp,24,MALICIOUS
,135,136,icmp,24,MALICIOUS
,135,136,icmp,16,MALICIOUS
,49164,445,tcp,0,MALICIOUS
,49164,445,tcp,0,MALICIOUS
,60970,53,udp,26,MALICIOUS
,49164,445,tcp,0,MALICIOUS
,51047,53,udp,26,MALICIOUS
,49261,443,tcp,3060,MALICIOUS
,49303,443,tcp,2682,MALICIOUS
,49404,445,tcp,0,MALICIOUS
,53931,53,udp,443,MALICIOUS
,53860,53,udp,487,MALICIOUS
,49426,445,tcp,0,MALICIOUS
,49347,445,tcp,0,MALICIOUS
,49348,445,tcp,341,MALICIOUS
,49401,445,tcp,409,MALICIOUS
,49404,445,tcp,0,MALICIOUS
,49426,445,tcp,0,MALICIOUS
,49441,445,tcp,0,MALICIOUS
,49574,445,tcp,0,MALICIOUS
,49580,445,tcp,0,MALICIOUS
,49585,445,tcp,0,MALICIOUS
,49613,445,tcp,0,MALICIOUS
,49529,445,tcp,328,MALICIOUS
,49548,445,tcp,252,MALICIOUS
,49574,445,tcp,0,MALICIOUS
,49654,445,tcp,0,MALICIOUS
,49585,445,tcp,0,MALICIOUS
,49580,445,tcp,0,MALICIOUS
,49613,445,tcp,0,MALICIOUS
,49678,445,tcp,0,MALICIOUS
,49680,445,tcp,0,MALICIOUS
,49716,445,tcp,0,MALICIOUS
,49654,445,tcp,0,MALICIOUS
,49738,445,tcp,0,MALICIOUS
,49749,445,tcp,0,MALICIOUS
,49680,445,tcp,0,MALICIOUS
,49678,445,tcp,0,MALICIOUS
,49782,445,tcp,0,MALICIOUS
,49794,445,tcp,0,MALICIOUS
,49532,445,tcp,0,MALICIOUS
,49533,445,tcp,0,MALICIOUS
,49536,445,tcp,0,MALICIOUS
,49537,445,tcp,0,MALICIOUS
,49535,445,tcp,0,MALICIOUS
,49540,445,tcp,0,MALICIOUS
,49541,445,tcp,0,MALICIOUS
,49542,445,tcp,0,MALICIOUS
,49543,445,tcp,0,MALICIOUS
,49544,445,tcp,0,MALICIOUS
,49546,445,tcp,0,MALICIOUS
,49547,445,tcp,0,MALICIOUS
,49539,445,tcp,0,MALICIOUS
,49550,445,tcp,0,MALICIOUS
,49552,445,tcp,0,MALICIOUS
,49553,445,tcp,0,MALICIOUS
,49554,445,tcp,0,MALICIOUS
,49551,445,tcp,0,MALICIOUS
,49484,445,tcp,728,MALICIOUS
,49716,445,tcp,0,MALICIOUS
,49738,445,tcp,0,MALICIOUS
,49749,445,tcp,0,MALICIOUS
,49777,445,tcp,409,MALICIOUS
,49782,445,tcp,0,MALICIOUS
,49794,445,tcp,0,MALICIOUS
,49835,445,tcp,409,MALICIOUS
