,50774,445,0,1
,50797,445,0,1
,49382,53,119,1
,62785,53,166,1
,50810,445,0,1
,50814,445,0,1
,50997,445,0,1
,50812,445,0,1
,50840,445,0,1
,51126,445,0,1
,50942,445,0,1
,51209,445,0,1
,51202,445,0,1
,50997,445,0,1
,51126,445,0,1
,51209,445,0,1
,51202,445,0,1
,51529,445,0,1
,51602,445,0,1
,51622,445,0,1
,51529,445,0,1
,51622,445,0,1
,51602,445,0,1
,51909,445,0,1
,51998,445,0,1
,51909,445,0,1
,52244,445,0,1
,52269,445,0,1
,52270,445,0,1
,51998,445,0,1
,52388,445,0,1
,52432,445,0,1
,52448,445,0,1
,52495,445,0,1
,52507,445,0,1
,52244,445,0,1
,52269,445,0,1
,52270,445,0,1
,52567,445,0,1
,52651,445,0,1
,52388,445,0,1
,52432,445,0,1
,52448,445,0,1
,52755,445,0,1
,52495,445,0,1
,52507,445,0,1
,52856,445,0,1
,52567,445,0,1
,52651,445,0,1
,52755,445,0,1
,52856,445,0,1
,53144,445,0,1
,53168,445,0,1
,53175,445,0,1
,135,136,24,1
,53225,445,0,1
,53168,445,0,1
,53144,445,0,1
,53175,445,0,1
,135,136,24,1
,53047,445,0,1
,53225,445,0,1
,53684,445,0,1
,53594,445,0,1
,53085,445,0,1
,53684,445,0,1
,53091,445,0,1
,53097,445,0,1
,54515,445,0,1
,54557,445,0,1
,54596,445,0,1
,54586,445,0,1
,54729,445,0,1
,54761,445,0,1
,54765,445,0,1
,54834,445,0,1
,54515,445,0,1
,54557,445,0,1
,54903,445,0,1
,54946,445,0,1
,54596,445,0,1
,54586,445,0,1
,55021,445,0,1
,54729,445,0,1
,54026,445,0,1
,54761,445,0,1
,54765,445,0,1
,54834,445,0,1
,54903,445,0,1
,54946,445,0,1
,55323,445,0,1
,55364,445,0,1
,55021,445,0,1
,55653,445,0,1
,55323,445,0,1
,55720,445,0,1
,55364,445,0,1
,55734,445,0,1
,55468,445,0,1
,55653,445,0,1
,55720,445,0,1
,55734,445,0,1
,55014,445,0,1
,55023,445,0,1
,56267,445,0,1
,56436,445,0,1
,56557,445,0,1
,56267,445,0,1
,56436,445,0,1
,56557,445,0,1
,56664,445,0,1
,57024,445,0,1
,57203,445,0,1
,56087,445,0,1
,57024,445,0,1
,57203,445,0,1
,57725,445,0,1
,57821,445,0,1
,57847,445,0,1
,57881,445,0,1
,57974,445,0,1
,57725,445,0,1
,56932,445,0,1
,56940,445,0,1
,57821,445,0,1
,57847,445,0,1
,57881,445,0,1
,56959,445,0,1
,56986,445,0,1
,57974,445,0,1
,56975,445,0,1
,58816,445,0,1
,58978,445,0,1
,58701,445,0,1
,58816,445,0,1
,59320,445,0,1
,59408,445,0,1
,58978,445,0,1
,58166,445,0,1
,59634,445,0,1
,58298,445,0,1
,59795,445,0,1
,59320,445,0,1
,59839,445,0,1
,59408,445,0,1
,59934,445,0,1
,59634,445,0,1
,59795,445,0,1
,60279,445,0,1
,59839,445,0,1
,60419,445,0,1
,59934,445,0,1
,60487,445,0,1
,60085,445,0,1
,59328,445,0,1
,60785,445,0,1
,60803,445,0,1
,60279,445,0,1
,60876,445,0,1
,59310,445,0,1
,60439,445,0,1
,59369,445,0,1
,60487,445,0,1
,61078,445,0,1
,59354,445,0,1
,60785,445,0,1
,61314,445,0,1
,60803,445,0,1
,60876,445,0,1
,61078,445,0,1
,61753,445,0,1
,61314,445,0,1
,61116,445,0,1
,62222,445,0,1
,60636,445,0,1
,61753,445,0,1
,61858,445,0,1
,60877,445,0,1
,62207,445,0,1
,62222,445,0,1
,62339,445,0,1
,62351,445,263,1
,62930,445,0,1
,62986,445,0,1
,63050,445,0,1
,63160,445,0,1
,63280,445,0,1
,62746,445,302,1
,63308,445,0,1
,62930,445,0,1
,63476,445,0,1
,63509,445,0,1
,63524,445,0,1
,62986,445,0,1
,63050,445,0,1
,63628,445,0,1
,62178,445,0,1
,63160,445,0,1
,63280,445,0,1
,53255,445,0,1
,63899,445,0,1
,63308,445,0,1
,53278,445,0,1
,62079,445,0,1
,62093,445,0,1
,62157,445,0,1
,63559,445,0,1
,64091,445,0,1
,63524,445,0,1
,63509,445,0,1
,64101,445,0,1
,63476,445,0,1
,64134,445,0,1
,64147,445,0,1
,63628,445,0,1
,64249,445,0,1
,64272,445,0,1
,64329,445,0,1
,64374,445,0,1
,63864,445,0,1
,63882,445,263,1
,63899,445,0,1
,64606,445,0,1
,64625,445,0,1
,64123,445,0,1
,64091,445,0,1
,3,13,0,1
,64101,445,0,1
,64706,445,0,1
,64134,445,0,1
,64147,445,0,1
,64796,445,0,1
,63981,445,0,1
,64249,445,0,1
,64272,445,0,1
,64307,445,302,1
,64953,445,0,1
,64329,445,0,1
,64374,445,0,1
,65023,445,0,1
,65023,445,0,1
,64606,445,0,1
,64625,445,0,1
,65207,445,0,1
,64706,445,0,1
,65336,445,0,1
,64796,445,0,1
,65481,445,0,1
,64909,445,0,1
,65527,445,0,1
,64953,445,0,1
,49181,445,0,1
,63797,445,0,1
,65023,445,0,1
,49362,445,0,1
,65219,445,0,1
,65207,445,0,1
,65242,445,263,1
,49453,445,0,1
,49489,445,0,1
,65336,445,0,1
,49618,445,0,1
,49655,445,0,1
,65481,445,0,1
,65527,445,0,1
,49801,445,0,1
,49181,445,0,1
,49273,445,302,1
,49362,445,0,1
,50019,445,0,1
,50024,445,0,1
,49489,445,0,1
,49453,445,0,1
,49605,445,0,1
,49618,445,0,1
,50256,445,0,1
,49655,445,0,1
,50310,445,0,1
,50386,445,0,1
,49801,445,0,1
,50522,445,0,1
,50019,445,0,1
,50024,445,0,1
,50663,445,0,1
,65126,445,0,1
,65136,445,0,1
,50256,445,0,1
,50310,445,0,1
,50910,445,0,1
,50386,445,0,1
,50980,445,0,1
,50501,445,0,1
,50512,445,263,1
,50522,445,0,1
,50663,445,0,1
,49579,445,0,1
,51356,445,0,1
,49565,445,0,1
,50910,445,0,1
,50934,445,302,1
,50980,445,0,1
,51116,445,0,1
,51356,445,0,1
,51610,445,0,1
,51629,445,263,1
,52254,445,0,1
,52241,445,0,1
,51648,445,0,1
,50539,445,0,1
,52368,445,0,1
,52481,445,0,1
,52493,445,0,1
,52049,445,302,1
,52649,445,0,1
,52654,445,0,1
,52254,445,0,1
,52241,445,0,1
,52368,445,0,1
,52481,445,0,1
,52493,445,0,1
,53091,445,0,1
,52554,445,0,1
,52608,445,0,1
,52563,445,0,1
,51127,445,0,1
,53212,445,0,1
,52625,445,263,1
,52649,445,0,1
,52654,445,0,1
,53495,445,0,1
,53599,445,0,1
,53051,445,302,1
,53091,445,0,1
,51867,445,0,1
,53212,445,0,1
,51879,445,0,1
,53412,445,0,1
,53495,445,0,1
,54087,445,0,1
,53599,445,0,1
,54356,445,0,1
,54441,445,0,1
,52689,445,0,1
,53974,445,0,1
,52697,445,0,1
,53989,445,262,1
,54087,445,0,1
,54901,445,0,1
,54356,445,0,1
,54416,445,300,1
,54508,445,0,1
,54441,445,0,1
,55031,445,0,1
,54518,445,263,1
,54901,445,0,1
,54941,445,302,1
,55040,445,0,1
,53767,445,0,1
,55622,445,0,1
,55031,445,0,1
,55054,445,263,1
,55894,445,0,1
,55955,445,0,1
,55474,445,302,1
,55458,445,0,1
,54361,445,0,1
,55588,445,0,1
,55543,445,0,1
,55622,445,0,1
,55679,445,0,1
,55694,445,262,1
,56330,445,0,1
,56346,445,0,1
,56365,445,0,1
,56415,445,0,1
,56434,445,0,1
,55894,445,0,1
,56489,445,0,1
,55955,445,0,1
,55800,445,0,1
,56124,445,300,1
,56744,445,0,1
,56330,445,0,1
,56346,445,0,1
,56365,445,0,1
,56415,445,0,1
,56434,445,0,1
,55100,445,0,1
,55113,445,0,1
,56557,445,0,1
,56489,445,0,1
,56571,445,588,1
,57241,445,0,1
,56744,445,0,1
,57529,445,0,1
,56991,445,304,1
,57070,445,0,1
,57109,445,263,1
,57241,445,0,1
,55931,445,0,1
,55944,445,0,1
,57253,445,0,1
,57971,445,0,1
,58017,445,0,1
,57528,445,302,1
,57529,445,0,1
,58172,445,0,1
,58210,445,0,1
,57723,445,0,1
,58549,445,0,1
,57971,445,0,1
,58548,445,0,1
,58572,445,0,1
,58017,445,0,1
,56886,445,0,1
,58718,445,0,1
,58172,445,0,1
,58210,445,0,1
,58800,445,0,1
,58935,445,0,1
,58949,445,0,1
,58549,445,0,1
,58572,445,0,1
,58548,445,0,1
,59285,445,0,1
,58718,445,0,1
,57714,445,0,1
,58800,445,0,1
,58935,445,0,1
,58949,445,0,1
,59607,445,0,1
,59650,445,0,1
,59285,445,0,1
,59407,445,0,1
,59426,445,263,1
,60098,445,0,1
,58230,445,0,1
,59650,445,0,1
,59607,445,0,1
,58215,445,0,1
,59844,445,302,1
,59909,445,0,1
,60449,445,0,1
,59937,445,263,1
,58936,445,0,1
,60098,445,0,1
,60675,445,0,1
,58950,445,0,1
,60919,445,0,1
,60357,445,302,1
,60977,445,0,1
,60449,445,0,1
,61042,445,0,1
,61158,445,0,1
,60675,445,0,1
,60753,445,0,1
,60919,445,0,1
,60977,445,0,1
,61645,445,0,1
,61042,445,0,1
,61715,445,0,1
,61158,445,0,1
,60006,445,0,1
,61884,445,0,1
,62000,445,0,1
,61645,445,0,1
,61715,445,0,1
,62371,445,0,1
,61884,445,0,1
,62000,445,0,1
,49987,445,0,1
,62112,445,0,1
,60720,445,0,1
,62135,445,263,1
,49616,445,0,1
,62466,445,0,1
,61349,445,0,1
,62371,445,0,1
,62448,445,0,1
,61333,445,0,1
,62470,445,0,1
,53303,445,0,1
,62975,3544,2725,1
,134,133,0,1
,133,134,0,1
,49159,80,0,1
,49159,80,0,1
,49160,80,0,1
,49160,80,0,1
,49159,80,0,1
,49160,80,0,1
,62524,53,26,1
,52234,53,140,1
,62804,53,167,1
,54926,53,140,1
,60491,53,167,1
,134,133,0,1
,547,546,0,1
,135,136,24,1
,135,136,24,1
,135,136,16,1
,49164,445,0,1
,49164,445,0,1
,60970,53,26,1
,49164,445,0,1
,51047,53,26,1
,49261,443,3060,1
,49303,443,2682,1
,49404,445,0,1
,53931,53,443,1
,53860,53,487,1
,49426,445,0,1
,49347,445,0,1
,49348,445,341,1
,49401,445,409,1
,49404,445,0,1
,49426,445,0,1
,49441,445,0,1
,49574,445,0,1
,49580,445,0,1
,49585,445,0,1
,49613,445,0,1
,49529,445,328,1
,49548,445,252,1
,49574,445,0,1
,49654,445,0,1
,49585,445,0,1
,49580,445,0,1
,49613,445,0,1
,49678,445,0,1
,49680,445,0,1
,49716,445,0,1
,49654,445,0,1
,49738,445,0,1
,49749,445,0,1
,49680,445,0,1
,49678,445,0,1
,49782,445,0,1
,49794,445,0,1
,49532,445,0,1
,49533,445,0,1
,49536,445,0,1
,49537,445,0,1
,49535,445,0,1
,49540,445,0,1
,49541,445,0,1
,49542,445,0,1
,49543,445,0,1
,49544,445,0,1
,49546,445,0,1
,49547,445,0,1
,49539,445,0,1
,49550,445,0,1
,49552,445,0,1
,49553,445,0,1
,49554,445,0,1
,49551,445,0,1
,49484,445,728,1
,49716,445,0,1
,49738,445,0,1
,49749,445,0,1
,49777,445,409,1
,49782,445,0,1
,49794,445,0,1
,49835,445,409,1
,49832,443,3060,1
,49935,445,0,1
,49836,445,50641,1
,49860,443,2682,1
,49432,53,443,1
,50024,445,0,1
,50022,445,0,1
,64443,53,487,1
,49935,445,0,1
,49329,445,0,1
,50024,445,0,1
,50022,445,0,1
,49329,445,0,1
,50149,445,0,1
,49329,445,0,1
,50142,445,0,1
,50149,445,0,1
,50116,445,0,1
,50358,445,0,1
,50384,445,0,1
,50400,445,0,1
,50422,445,0,1
,50358,445,0,1
,50542,445,0,1
,50384,445,0,1
,50400,445,0,1
,50422,445,0,1
,50578,445,0,1
,50614,445,0,1
,50630,445,0,1
,50542,445,0,1
,50724,445,0,1
,50578,445,0,1
,50614,445,0,1
,50791,445,0,1
,50630,445,0,1
,50724,445,0,1
,50706,445,0,1
,50899,445,0,1
,50969,445,0,1
,50791,445,0,1
,50990,445,0,1
,50899,445,0,1
,51143,445,0,1
,51164,445,0,1
,50969,445,0,1
,50990,445,0,1
,51024,445,0,1
,51315,445,0,1
,51143,445,0,1
,51164,445,0,1
,51370,445,0,1
,51408,445,0,1
,51518,445,0,1
,51315,445,0,1
,51564,445,0,1
,51248,445,0,1
,51592,445,0,1
,51407,445,0,1
,51408,445,0,1
,51335,445,0,1
,51696,445,0,1
,51709,445,0,1
,51712,445,0,1
,51453,445,0,1
,51739,445,0,1
,51518,445,0,1
,51787,445,0,1
,51564,445,0,1
,51592,445,0,1
,51854,445,0,1
,51579,445,0,1
,51886,445,0,1
,51938,445,0,1
,136,135,24,1
,51696,445,0,1
,51709,445,0,1
,51712,445,0,1
,51739,445,0,1
,51986,445,0,1
,51787,445,0,1
,52073,445,0,1
,52088,445,0,1
,52082,445,0,1
,52097,445,0,1
,51854,445,0,1
,51886,445,0,1
,52140,445,0,1
,51938,445,0,1
,135,136,48,1
,52192,445,0,1
,51905,445,0,1
,51986,445,0,1
,52227,445,0,1
,52298,445,0,1
,52305,445,0,1
,52073,445,0,1
,52088,445,0,1
,52354,445,0,1
,52097,445,0,1
,52082,445,0,1
,52140,445,0,1
,52406,445,0,1
,52423,445,0,1
,136,135,24,1
,52192,445,0,1
,52227,445,0,1
,52507,445,0,1
,52298,445,0,1
,52562,445,0,1
,52305,445,0,1
,52582,445,0,1
,52354,445,0,1
,52619,445,0,1
,52406,445,0,1
,52423,445,0,1
,135,136,48,1
,52725,445,0,1
,52735,445,0,1
,52765,445,0,1
,52781,445,0,1
,52507,445,0,1
,52795,445,0,1
,52562,445,0,1
,52854,445,0,1
,52582,445,0,1
,52876,445,0,1
,52619,445,0,1
,52974,445,0,1
,52999,445,0,1
,52995,445,0,1
,52735,445,0,1
,52725,445,0,1
,52765,445,0,1
,52781,445,0,1
,52795,445,0,1
,53095,445,0,1
,53097,445,0,1
,52854,445,0,1
,52876,445,0,1
,53212,445,0,1
,52974,445,0,1
,52999,445,0,1
,52995,445,0,1
,53095,445,0,1
,53097,445,0,1
,53448,445,0,1
,53445,445,0,1
,53212,445,0,1
,53666,445,0,1
,53709,445,0,1
,53448,445,0,1
,53445,445,0,1
,53814,445,0,1
,53848,445,0,1
,53915,445,0,1
,53666,445,0,1
,54025,445,0,1
,53709,445,0,1
,54073,445,0,1
,54120,445,0,1
,54142,445,0,1
,53814,445,0,1
,53848,445,0,1
,53915,445,0,1
,54357,445,0,1
,54025,445,0,1
,54073,445,0,1
,54404,445,0,1
,54429,445,0,1
,54120,445,0,1
,54142,445,0,1
,54508,445,0,1
,54510,445,0,1
,54503,445,0,1
,54542,445,0,1
,54622,445,0,1
,54691,445,0,1
,54357,445,0,1
,54398,445,0,1
,54404,445,0,1
,54767,445,0,1
,54429,445,0,1
,54837,445,0,1
,54452,445,0,1
,54831,445,0,1
,54508,445,0,1
,54510,445,0,1
,54503,445,0,1
,54912,445,0,1
,54542,445,0,1
,54622,445,0,1
,54985,445,0,1
,54691,445,0,1
,55059,445,0,1
,54767,445,0,1
,55121,445,0,1
,55135,445,0,1
,54837,445,0,1
,54831,445,0,1
,54912,445,0,1
,55287,445,0,1
,54985,445,0,1
,55059,445,0,1
,55135,445,0,1
,55121,445,0,1
,55524,445,0,1
,55588,445,0,1
,55287,445,0,1
,55649,445,0,1
,55692,445,0,1
,55718,445,0,1
,55378,445,0,1
,55911,445,0,1
,55524,445,0,1
,55588,445,0,1
,55541,445,0,1
,55649,445,0,1
,56065,445,0,1
,55692,445,0,1
,55718,445,0,1
,56241,445,0,1
,56240,445,0,1
,55911,445,0,1
,56357,445,0,1
,56069,445,0,1
,56445,445,0,1
,56455,445,0,1
,56461,445,0,1
,56495,445,0,1
,56481,445,0,1
,56065,445,0,1
,56575,445,0,1
,56241,445,0,1
,56240,445,0,1
,56646,445,0,1
,56156,445,0,1
,56745,445,0,1
,56357,445,0,1
,56831,445,0,1
,56445,445,0,1
,56455,445,0,1
,56495,445,0,1
,56461,445,0,1
,56917,445,0,1
,56481,445,0,1
,56575,445,0,1
,56991,445,0,1
,56646,445,0,1
,57091,445,0,1
,57092,445,0,1
,56745,445,0,1
,57172,445,0,1
,56825,445,0,1
,56831,445,0,1
,57258,445,0,1
,57295,445,0,1
,56917,445,0,1
,56991,445,0,1
,57436,445,0,1
,57445,445,0,1
,57462,445,0,1
,57091,445,0,1
,57092,445,0,1
,57172,445,0,1
,57598,445,0,1
,57258,445,0,1
,57295,445,0,1
,57367,445,0,1
,57839,445,0,1
,57436,445,0,1
,57462,445,0,1
,57445,445,0,1
,57991,445,0,1
,57598,445,0,1
,58114,445,0,1
,58259,445,0,1
,57839,445,0,1
,58357,445,0,1
,57991,445,0,1
,58518,445,0,1
,58114,445,0,1
,58129,445,0,1
,58259,445,0,1
,58748,445,0,1
,58774,445,0,1
,58357,445,0,1
,58929,445,0,1
,58961,445,0,1
,58518,445,0,1
,59187,445,0,1
,58748,445,0,1
,58774,445,0,1
,58929,445,0,1
,58961,445,0,1
,59432,445,0,1
,59457,445,0,1
,59446,445,0,1
,59494,445,0,1
,59499,445,0,1
,59527,445,0,1
,59658,445,0,1
,59187,445,0,1
,59732,445,0,1
,59766,445,0,1
,59839,445,0,1
,59432,445,0,1
,59939,445,0,1
,59457,445,0,1
,59494,445,0,1
,59446,445,0,1
,59527,445,0,1
,59499,445,0,1
,60032,445,0,1
,60031,445,0,1
,59658,445,0,1
,60148,445,0,1
,59732,445,0,1
,60257,445,0,1
,59766,445,0,1
,60300,445,0,1
,59839,445,0,1
,60357,445,0,1
,59939,445,0,1
,60032,445,0,1
,60567,445,0,1
,60031,445,0,1
,59758,445,0,1
,60148,445,0,1
,60257,445,0,1
,60781,445,0,1
,60779,445,0,1
,60357,445,0,1
,60300,445,0,1
,60567,445,0,1
,61078,445,0,1
,61209,445,0,1
,61220,445,0,1
,60781,445,0,1
,60779,445,0,1
,61536,445,0,1
,61078,445,0,1
,61664,445,0,1
,61209,445,0,1
,61220,445,0,1
,61775,445,0,1
,61978,445,0,1
,3,0,0,1
,62063,445,0,1
,62088,445,0,1
,61536,445,0,1
,61664,445,0,1
,62244,445,0,1
,62317,445,0,1
,61775,445,0,1
,62436,445,0,1
,61978,445,0,1
,62548,445,0,1
,62537,445,0,1
,62063,445,0,1
,62608,445,0,1
,62088,445,0,1
,62779,445,0,1
,62317,445,0,1
,62900,445,0,1
,62436,445,0,1
,63011,445,0,1
,62548,445,0,1
,63113,445,0,1
,62537,445,0,1
,62608,445,0,1
,63245,445,0,1
,62779,445,0,1
,63366,445,0,1
,62900,445,0,1
,63481,445,0,1
,63011,445,0,1
,62969,445,0,1
,63113,445,0,1
,63719,445,0,1
,63245,445,0,1
,63845,445,0,1
,63366,445,0,1
,63959,445,0,1
,63953,445,0,1
,63481,445,0,1
,64204,445,0,1
,63719,445,0,1
,64337,445,0,1
,63845,445,0,1
,64449,445,0,1
,64523,445,0,1
,63959,445,0,1
,63953,445,0,1
,64075,445,0,1
,64693,445,0,1
,64204,445,0,1
,64337,445,0,1
,64449,445,0,1
,65068,445,0,1
,64523,445,0,1
,65187,445,0,1
,65259,445,0,1
,65274,445,0,1
,64693,445,0,1
,65315,445,0,1
,65297,445,0,1
,65274,445,0,1
,65434,445,0,1
,65473,445,0,1
,49184,445,0,1
,65068,445,0,1
,49304,445,0,1
,65187,445,0,1
,65259,445,0,1
,65315,445,0,1
,65274,445,0,1
,49546,445,0,1
,49557,445,0,1
,65297,445,0,1
,49558,445,0,1
,49556,445,0,1
,65434,445,0,1
,49674,445,0,1
,65473,445,0,1
,49687,445,0,1
,65518,445,0,1
,49184,445,0,1
,49794,445,0,1
,49304,445,0,1
,50038,445,0,1
,49546,445,0,1
,49557,445,0,1
,50159,445,0,1
,49558,445,0,1
,49556,445,0,1
,49674,445,0,1
,50280,445,0,1
,49687,445,0,1
,49794,445,0,1
,50393,445,0,1
,50416,445,0,1
,50524,445,0,1
,50583,445,0,1
,50038,445,0,1
,50159,445,0,1
,50760,445,0,1
,50280,445,0,1
,50416,445,0,1
,50393,445,0,1
,50524,445,0,1
,51187,445,0,1
,50583,445,0,1
,51342,445,0,1
,50760,445,0,1
,51440,445,0,1
,51538,445,0,1
,51745,445,0,1
,51187,445,0,1
,51873,445,0,1
,50772,445,0,1
,51864,445,0,1
,51342,445,0,1
,51907,445,0,1
,51440,445,0,1
,52119,445,0,1
,51538,445,0,1
,52235,445,0,1
,51745,445,0,1
,52377,445,0,1
,51873,445,0,1
,51864,445,0,1
,52483,445,0,1
,51907,445,0,1
,52606,445,0,1
,52119,445,0,1
,52727,445,0,1
,52235,445,0,1
,52377,445,0,1
,52969,445,0,1
,52483,445,0,1
,53097,445,0,1
,53078,445,0,1
,52606,445,0,1
,53213,445,0,1
,52727,445,0,1
,52691,445,0,1
,53449,445,0,1
,53505,445,0,1
,52969,445,0,1
,53097,445,0,1
,53693,445,0,1
,53078,445,0,1
,53717,445,0,1
,53213,445,0,1
,53449,445,0,1
,53505,445,0,1
,53693,445,0,1
,53717,445,0,1
,54356,445,0,1
,54403,445,0,1
,54496,445,0,1
,54619,445,0,1
,54769,445,0,1
,54403,445,0,1
,54356,445,0,1
,55052,445,0,1
,55029,445,0,1
,54496,445,0,1
,55172,445,0,1
,54619,445,0,1
,54769,445,0,1
,55416,445,0,1
,55052,445,0,1
,55029,445,0,1
,55172,445,0,1
,55749,445,0,1
,55416,445,0,1
,56027,445,0,1
,56025,445,0,1
,55366,445,0,1
,56067,445,0,1
,56282,445,0,1
,56306,445,0,1
,55749,445,0,1
,56533,445,0,1
,56027,445,0,1
,56025,445,0,1
,56620,445,0,1
,56663,445,0,1
,56067,445,0,1
,56857,445,0,1
,56282,445,0,1
,56306,445,0,1
,56150,445,0,1
,56533,445,0,1
,56580,445,0,1
,56620,445,0,1
,56663,445,0,1
,56857,445,0,1
,57483,445,0,1
,57560,445,0,1
,57715,445,0,1
,57483,445,0,1
,57560,445,0,1
,58194,445,0,1
,57715,445,0,1
,58317,445,0,1
,58478,445,0,1
,57943,445,0,1
,58745,445,0,1
,56928,445,0,1
,58194,445,0,1
,56906,445,0,1
,56941,445,0,1
,58317,445,0,1
,58478,445,0,1
,58745,445,0,1
,59519,445,0,1
,58932,445,0,1
,59654,445,0,1
,58984,445,356,1
,59846,445,0,1
,59905,445,0,1
,59977,445,0,1
,60036,445,0,1
,59519,445,0,1
,59654,445,0,1
,59338,445,0,1
,59565,445,481,1
,59846,445,0,1
,59905,445,0,1
,59977,445,0,1
,60036,445,0,1
,58747,445,0,1
,60791,445,0,1
,61366,445,0,1
,61365,445,0,1
,60791,445,0,1
,61485,445,0,1
,60980,445,0,1
,61366,445,0,1
,61365,445,0,1
,61539,445,0,1
,61485,445,0,1
,60200,445,0,1
,60212,445,0,1
,61622,445,0,1
,61643,445,0,1
,61689,445,170,1
,62224,445,164,1
,63084,445,0,1
,63149,445,0,1
,63377,445,0,1
,63658,445,0,1
,63084,445,0,1
,63149,445,0,1
,63788,445,0,1
,63405,445,0,1
,63421,445,0,1
,62023,445,0,1
,63445,445,170,1
,63377,445,0,1
,64216,445,0,1
,64231,445,0,1
,63658,445,0,1
,3,13,0,1
,63788,445,0,1
,63859,445,172,1
,63941,445,0,1
,63959,445,170,1
,64734,445,0,1
,64732,445,0,1
,64216,445,0,1
,64231,445,0,1
,64831,445,0,1
,64376,445,172,1
,64956,445,0,1
,64458,445,0,1
,64474,445,170,1
,65184,445,0,1
,64734,445,0,1
,65340,445,0,1
,65313,445,0,1
,65339,445,0,1
,64732,445,0,1
,63478,445,0,1
,64831,445,0,1
,64887,445,172,1
,65501,445,0,1
,64969,445,0,1
,49183,445,0,1
,63498,445,0,1
,64991,445,170,1
,64956,445,0,1
,49376,445,0,1
,65184,445,0,1
,49442,445,0,1
,65400,445,172,1
,49376,445,0,1
,49312,445,0,1
,65244,445,0,1
,64087,445,0,1
,65256,445,0,1
,65401,445,0,1
,49182,445,0,1
,49317,445,0,1
,65255,445,0,1
,65340,445,0,1
,64436,445,0,1
,65339,445,0,1
,65487,445,0,1
,49183,445,0,1
,49537,445,0,1
,65313,445,0,1
,65510,445,170,1
,65501,445,0,1
,11,0,0,1
,49157,80,249,1
,51896,53,101,1
,51453,5355,0,1
,64922,5355,0,1
,137,137,0,1
,58640,53,140,1
,61815,53,140,1
,143,0,0,1
,133,134,0,1
,68,67,0,1
,68,67,1644,1
,546,547,0,1
,62169,53,347,1
,62183,53,347,1
,57988,53,312,1
,57427,53,128,1
,59123,53,113,1
,58295,53,84,1
,53825,53,108,1
,53659,53,429,1
,52583,53,429,1
,55873,53,346,0
,60301,53,357,0
,52409,53,159,0
,54894,53,311,0
,59944,53,127,0
,58452,53,83,0
,62352,53,83,0
,51314,53,52,0
,62414,53,104,0
,49165,443,3710,0
,49173,443,4341,0
,49170,443,47461,0
,49175,443,4407,0
,49166,443,3710,0
,49176,443,4101,0
,49688,53,45,0
,56149,53,83,0
,64872,53,45,0
,51446,53,83,0
